location_id,source_type,status,failure_reason,address_type,name,display_name,latitude,longitude,house_number,road,neighbourhood,suburb,county,city,state,ISO3166-2-lvl4,postcode,country,country_code
999,restaurant,success,,yes,,"90, MacDougal Street, University Village, Manhattan, New York County, City of New York, New York, 10012, United States",40.728684,-74.00138735,90,MacDougal Street,University Village,Manhattan,New York County,City of New York,New York,US-NY,10012,United States,us
1000,restaurant,success,,apartments,,"115, 2nd Avenue, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10003, United States",40.727947349999994,-73.98849622443271,115,2nd Avenue,Manhattan Community Board 3,Manhattan,New York County,City of New York,New York,US-NY,10003,United States,us
1001,restaurant,success,,yes,,"1808, East 7th Street, Gravesend, Brooklyn, Kings County, City of New York, New York, 11223, United States",40.6065165,-73.96598605,1808,East 7th Street,Gravesend,Brooklyn,Kings County,City of New York,New York,US-NY,11223,United States,us
1002,restaurant,success,,yes,,"1808, East 7th Street, Gravesend, Brooklyn, Kings County, City of New York, New York, 11223, United States",40.6065165,-73.96598605,1808,East 7th Street,Gravesend,Brooklyn,Kings County,City of New York,New York,US-NY,11223,United States,us
1003,restaurant,success,,yes,,"33-02, Ditmars Boulevard, Steinway, Queens, Queens County, City of New York, New York, 11105, United States",40.77511955,-73.90969373927456,33-02,Ditmars Boulevard,Steinway,Queens,Queens County,City of New York,New York,US-NY,11105,United States,us
1004,restaurant,success,,bar,Botte,"Botte, 35-01, Ditmars Boulevard, Steinway, Queens, Queens County, City of New York, New York, 11105, United States",40.7748728,-73.9086889,35-01,Ditmars Boulevard,Steinway,Queens,Queens County,City of New York,New York,US-NY,11105,United States,us
1005,restaurant,success,,yes,,"7, West 36th Street, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10018, United States",40.75021525,-73.98429433950645,7,West 36th Street,Manhattan Community Board 5,Manhattan,New York County,City of New York,New York,US-NY,10018,United States,us
1006,restaurant,success,,yes,,"335, Throop Avenue, Bedford-Stuyvesant, Brooklyn, Kings County, City of New York, New York, 11221, United States",40.69187475,-73.94242412139187,335,Throop Avenue,Bedford-Stuyvesant,Brooklyn,Kings County,City of New York,New York,US-NY,11221,United States,us
1007,restaurant,success,,house,,"245, 9th Avenue, Manhattan Community Board 4, Manhattan, New York County, City of New York, New York, 10001, United States",40.7477528,-74.0006314,245,9th Avenue,Manhattan Community Board 4,Manhattan,New York County,City of New York,New York,US-NY,10001,United States,us
1008,restaurant,success,,bar,Botte,"Botte, 35-01, Ditmars Boulevard, Steinway, Queens, Queens County, City of New York, New York, 11105, United States",40.7748728,-73.9086889,35-01,Ditmars Boulevard,Steinway,Queens,Queens County,City of New York,New York,US-NY,11105,United States,us
1009,restaurant,success,,yes,,"120, Madison Avenue, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10016, United States",40.74557715,-73.98490300787235,120,Madison Avenue,Manhattan Community Board 5,Manhattan,New York County,City of New York,New York,US-NY,10016,United States,us
1010,restaurant,success,,yes,,"53, West 36th Street, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10018, United States",40.75088995,-73.98584695,53,West 36th Street,Manhattan Community Board 5,Manhattan,New York County,City of New York,New York,US-NY,10018,United States,us
1011,restaurant,success,,yes,,"29, East 28th Street, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10016, United States",40.743917350000004,-73.98493365008498,29,East 28th Street,Manhattan Community Board 5,Manhattan,New York County,City of New York,New York,US-NY,10016,United States,us
1012,restaurant,success,,yes,,"2, Church Avenue, Brooklyn, Kings County, City of New York, New York, 11218, United States",40.64093435,-73.9829555164701,2,Church Avenue,,Brooklyn,Kings County,City of New York,New York,US-NY,11218,United States,us
1013,restaurant,success,,yes,,"29, East 28th Street, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10016, United States",40.743917350000004,-73.98493365008498,29,East 28th Street,Manhattan Community Board 5,Manhattan,New York County,City of New York,New York,US-NY,10016,United States,us
1014,restaurant,success,,house,,"1707, Avenue M, Midwood, Brooklyn, Kings County, City of New York, New York, 11230, United States",40.6183689,-73.9578865,1707,Avenue M,Midwood,Brooklyn,Kings County,City of New York,New York,US-NY,11230,United States,us
1015,restaurant,success,,house,Cafe Paradiso,"Cafe Paradiso, 144, West 65th Street, Manhattan Community Board 7, Manhattan, New York County, City of New York, New York, 10023, United States",40.7734245,-73.9834903,144,West 65th Street,Manhattan Community Board 7,Manhattan,New York County,City of New York,New York,US-NY,10023,United States,us
1016,restaurant,success,,yes,,"2869, Broadway, Manhattan Community Board 9, Manhattan, New York County, City of New York, New York, 10025, United States",40.8052251,-73.96639743545035,2869,Broadway,Manhattan Community Board 9,Manhattan,New York County,City of New York,New York,US-NY,10025,United States,us
1017,restaurant,failed,No response or invalid data,,,,,,undefined,13517 40 ROAD,,,,,,,11354,,
1018,restaurant,success,,yes,,"575, Henry Street, Columbia Street Waterfront District, Brooklyn, Kings County, City of New York, New York, 11231, United States",40.68181725,-74.00031714549596,575,Henry Street,Columbia Street Waterfront District,Brooklyn,Kings County,City of New York,New York,US-NY,11231,United States,us
1019,restaurant,success,,yes,,"40-08, 82nd Street, Queens, Queens County, City of New York, New York, 11373, United States",40.7473136,-73.884073,40-08,82nd Street,,Queens,Queens County,City of New York,New York,US-NY,11373,United States,us
1020,restaurant,success,,house,,"245, Kent Avenue, Brooklyn, Kings County, City of New York, New York, 11249, United States",40.7163357,-73.9658375,245,Kent Avenue,,Brooklyn,Kings County,City of New York,New York,US-NY,11249,United States,us
1021,restaurant,success,,yes,,"35-04, Ditmars Boulevard, Steinway, Queens, Queens County, City of New York, New York, 11105, United States",40.7745968,-73.90890575,35-04,Ditmars Boulevard,Steinway,Queens,Queens County,City of New York,New York,US-NY,11105,United States,us
1022,restaurant,success,,apartments,The Glenham,"The Glenham, 2644, Broadway, Manhattan Community Board 7, Manhattan, New York County, City of New York, New York, 10025, United States",40.79740595,-73.9691797218172,2644,Broadway,Manhattan Community Board 7,Manhattan,New York County,City of New York,New York,US-NY,10025,United States,us
1023,restaurant,success,,apartments,The Glenham,"The Glenham, 2644, Broadway, Manhattan Community Board 7, Manhattan, New York County, City of New York, New York, 10025, United States",40.79740595,-73.9691797218172,2644,Broadway,Manhattan Community Board 7,Manhattan,New York County,City of New York,New York,US-NY,10025,United States,us
1024,restaurant,success,,yes,,"1221, Fulton Street, Bedford-Stuyvesant, Brooklyn, Kings County, City of New York, New York, 11216, United States",40.68075025,-73.95261329769193,1221,Fulton Street,Bedford-Stuyvesant,Brooklyn,Kings County,City of New York,New York,US-NY,11216,United States,us
1025,restaurant,success,,apartments,,"536, West 113th Street, Manhattan Community Board 9, Manhattan, New York County, City of New York, New York, 10025, United States",40.8053192,-73.96405018534483,536,West 113th Street,Manhattan Community Board 9,Manhattan,New York County,City of New York,New York,US-NY,10025,United States,us
1026,restaurant,success,,yes,,"18-05, College Point Boulevard, College Point, Queens, Queens County, City of New York, New York, 11356, United States",40.7829682,-73.84557955422876,18-05,College Point Boulevard,College Point,Queens,Queens County,City of New York,New York,US-NY,11356,United States,us
1027,restaurant,success,,yes,,"45-36, Bell Boulevard, Oakland Gardens, Queens, Queens County, City of New York, New York, 11361, United States",40.75922345,-73.76910820008482,45-36,Bell Boulevard,Oakland Gardens,Queens,Queens County,City of New York,New York,US-NY,11361,United States,us
1028,restaurant,success,,yes,,"44, Irving Avenue, Bushwick, Brooklyn, Kings County, City of New York, New York, 11237, United States",40.70456935,-73.92464827738308,44,Irving Avenue,,Brooklyn,Kings County,City of New York,New York,US-NY,11237,United States,us
1029,restaurant,success,,yes,,"102-04, 37th Avenue, Corona, Queens, Queens County, City of New York, New York, 11368, United States",40.75292035,-73.86509944360583,102-04,37th Avenue,Corona,Queens,Queens County,City of New York,New York,US-NY,11368,United States,us
1030,restaurant,success,,yes,,"35-03, Ditmars Boulevard, Steinway, Queens, Queens County, City of New York, New York, 11105, United States",40.77488115,-73.90856029171101,35-03,Ditmars Boulevard,Steinway,Queens,Queens County,City of New York,New York,US-NY,11105,United States,us
1031,restaurant,success,,car,Kings INFINITI,"Kings INFINITI, 20, Neptune Avenue, Brooklyn, Kings County, City of New York, New York, 11235, United States",40.582613550000005,-73.95533800122101,20,Neptune Avenue,,Brooklyn,Kings County,City of New York,New York,US-NY,11235,United States,us
1032,restaurant,success,,yes,,"33-02, Ditmars Boulevard, Steinway, Queens, Queens County, City of New York, New York, 11105, United States",40.77511955,-73.90969373927456,33-02,Ditmars Boulevard,Steinway,Queens,Queens County,City of New York,New York,US-NY,11105,United States,us
1033,restaurant,success,,yes,,"33-02, Ditmars Boulevard, Steinway, Queens, Queens County, City of New York, New York, 11105, United States",40.77511955,-73.90969373927456,33-02,Ditmars Boulevard,Steinway,Queens,Queens County,City of New York,New York,US-NY,11105,United States,us
1034,restaurant,success,,retail,,"1704, Church Avenue, Flatbush, Brooklyn, Kings County, City of New York, New York, 11226, United States",40.64901155,-73.96369738831395,1704,Church Avenue,,Brooklyn,Kings County,City of New York,New York,US-NY,11226,United States,us
1035,restaurant,success,,yes,,"143, Lincoln Avenue, Mott Haven, The Bronx, Bronx County, City of New York, New York, 10454, United States",40.80861995,-73.92918817203841,143,Lincoln Avenue,Mott Haven,The Bronx,Bronx County,City of New York,New York,US-NY,10454,United States,us
1036,restaurant,success,,house,,"69-02, Roosevelt Avenue, Queens, Queens County, City of New York, New York, 11377, United States",40.7462286,-73.896112,69-02,Roosevelt Avenue,,Queens,Queens County,City of New York,New York,US-NY,11377,United States,us
1037,restaurant,success,,yes,,"52, 8th Avenue, Manhattan, New York County, City of New York, New York, 10014, United States",40.73847825,-74.00347763762849,52,8th Avenue,,Manhattan,New York County,City of New York,New York,US-NY,10014,United States,us
1038,restaurant,success,,yes,,"33-02, Ditmars Boulevard, Steinway, Queens, Queens County, City of New York, New York, 11105, United States",40.77511955,-73.90969373927456,33-02,Ditmars Boulevard,Steinway,Queens,Queens County,City of New York,New York,US-NY,11105,United States,us
1039,restaurant,success,,yes,,"38-04, Prince Street, Flushing Chinatown, Queens, Queens County, City of New York, New York, 11354, United States",40.759986299999994,-73.83277856239437,38-04,Prince Street,Flushing Chinatown,Queens,Queens County,City of New York,New York,US-NY,11354,United States,us
1040,restaurant,success,,yes,,"38-04, Prince Street, Flushing Chinatown, Queens, Queens County, City of New York, New York, 11354, United States",40.759986299999994,-73.83277856239437,38-04,Prince Street,Flushing Chinatown,Queens,Queens County,City of New York,New York,US-NY,11354,United States,us
1041,restaurant,success,,house,,"81, Ludlow Street, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10002, United States",40.7180895,-73.9894867,81,Ludlow Street,Manhattan Community Board 3,Manhattan,New York County,City of New York,New York,US-NY,10002,United States,us
1042,restaurant,success,,yes,,"248, 3rd Avenue, Manhattan Community Board 6, Manhattan, New York County, City of New York, New York, 10003, United States",40.73728445,-73.98461546434808,248,3rd Avenue,Manhattan Community Board 6,Manhattan,New York County,City of New York,New York,US-NY,10003,United States,us
1043,restaurant,success,,yes,,"3924, Broadway, Manhattan Community Board 12, Manhattan, New York County, City of New York, New York, 10032, United States",40.838622900000004,-73.9410895225696,3924,Broadway,Manhattan Community Board 12,Manhattan,New York County,City of New York,New York,US-NY,10032,United States,us
1044,restaurant,success,,yes,,"550, Vanderbilt Avenue, Prospect Heights, Brooklyn, Kings County, City of New York, New York, 11238, United States",40.68073225,-73.96808078301056,550,Vanderbilt Avenue,Prospect Heights,Brooklyn,Kings County,City of New York,New York,US-NY,11238,United States,us
1045,restaurant,success,,house,,"25-03, Broadway, Ravenswood, Queens, Queens County, City of New York, New York, 11106, United States",40.7634264,-73.9281301,25-03,Broadway,Ravenswood,Queens,Queens County,City of New York,New York,US-NY,11106,United States,us
1046,restaurant,success,,yes,,"37-16, 83rd Street, Jackson Heights, Queens, Queens County, City of New York, New York, 11372, United States",40.74933595,-73.88353540961471,37-16,83rd Street,Jackson Heights,Queens,Queens County,City of New York,New York,US-NY,11372,United States,us
1047,restaurant,success,,yes,,"35-04, 154th Street, Koreatown, Queens, Queens County, City of New York, New York, 11354, United States",40.7658651,-73.81106918051947,35-04,154th Street,Koreatown,Queens,Queens County,City of New York,New York,US-NY,11354,United States,us
1048,restaurant,success,,yes,,"3433, East Tremont Avenue, Schuylerville, The Bronx, Bronx County, City of New York, New York, 10465, United States",40.83272665,-73.82755460375006,3433,East Tremont Avenue,Schuylerville,The Bronx,Bronx County,City of New York,New York,US-NY,10465,United States,us
1049,restaurant,success,,house,,"2910, Avenue D, Brooklyn Community District 17, Brooklyn, Kings County, City of New York, New York, 11226, United States",40.6407823,-73.9492398,2910,Avenue D,Brooklyn Community District 17,Brooklyn,Kings County,City of New York,New York,US-NY,11226,United States,us
1050,restaurant,success,,yes,,"2006, 3rd Avenue, Manhattan Community Board 11, Manhattan, New York County, City of New York, New York, 10029, United States",40.79439925,-73.94293821422366,2006,3rd Avenue,Manhattan Community Board 11,Manhattan,New York County,City of New York,New York,US-NY,10029,United States,us
1051,restaurant,success,,school,Public School 165,"Public School 165, 234, West 109th Street, Manhattan Community Board 7, Manhattan, New York County, City of New York, New York, 10025, United States",40.80266,-73.96609436264265,234,West 109th Street,Manhattan Community Board 7,Manhattan,New York County,City of New York,New York,US-NY,10025,United States,us
1052,restaurant,success,,yes,,"70-01, Fresh Pond Road, Ridgewood, Queens, Queens County, City of New York, New York, 11385, United States",40.7025609,-73.89491389625229,70-01,Fresh Pond Road,Ridgewood,Queens,Queens County,City of New York,New York,US-NY,11385,United States,us
1053,restaurant,success,,yes,,"410, 5th Avenue, Park Slope, Brooklyn, Kings County, City of New York, New York, 11215, United States",40.6702527,-73.98569205,410,5th Avenue,Park Slope,Brooklyn,Kings County,City of New York,New York,US-NY,11215,United States,us
1054,restaurant,success,,yes,,"56-50, Myrtle Avenue, Ridgewood, Queens, Queens County, City of New York, New York, 11385, United States",40.70006,-73.9043695157182,56-50,Myrtle Avenue,Ridgewood,Queens,Queens County,City of New York,New York,US-NY,11385,United States,us
1055,restaurant,success,,yes,,"18-05, College Point Boulevard, College Point, Queens, Queens County, City of New York, New York, 11356, United States",40.7829682,-73.84557955422876,18-05,College Point Boulevard,College Point,Queens,Queens County,City of New York,New York,US-NY,11356,United States,us
1056,restaurant,success,,yes,,"784, Amsterdam Avenue, Manhattan Community Board 7, Manhattan, New York County, City of New York, New York, 10025, United States",40.79569685,-73.96951677594453,784,Amsterdam Avenue,Manhattan Community Board 7,Manhattan,New York County,City of New York,New York,US-NY,10025,United States,us
1057,restaurant,success,,yes,,"647, Grand Street, Williamsburg, Brooklyn, Kings County, City of New York, New York, 11211, United States",40.711649449999996,-73.94641688219272,647,Grand Street,,Brooklyn,Kings County,City of New York,New York,US-NY,11211,United States,us
1058,restaurant,success,,government,Federal Building,"Federal Building, 201, Varick Street, University Village, Manhattan, New York County, City of New York, New York, 10014, United States",40.72829055,-74.00626960530603,201,Varick Street,University Village,Manhattan,New York County,City of New York,New York,US-NY,10014,United States,us
1059,restaurant,success,,yes,,"162-25, Depot Road, Koreatown, Queens, Queens County, City of New York, New York, 11358, United States",40.7621449,-73.8029464030189,162-25,Depot Road,Koreatown,Queens,Queens County,City of New York,New York,US-NY,11358,United States,us
1060,restaurant,success,,yes,,"760, Flatbush Avenue, Flatbush, Brooklyn, Kings County, City of New York, New York, 11226, United States",40.65430069999999,-73.95985128864002,760,Flatbush Avenue,,Brooklyn,Kings County,City of New York,New York,US-NY,11226,United States,us
1061,restaurant,success,,yes,,"4611, White Plains Road, Wakefield, The Bronx, Bronx County, City of New York, New York, 10470, United States",40.9024507,-73.85158225469459,4611,White Plains Road,Wakefield,The Bronx,Bronx County,City of New York,New York,US-NY,10470,United States,us
1062,restaurant,success,,yes,,"209, Dyckman Street, Manhattan Community Board 12, Manhattan, New York County, City of New York, New York, 10034, United States",40.865193000000005,-73.92663125282613,209,Dyckman Street,Manhattan Community Board 12,Manhattan,New York County,City of New York,New York,US-NY,10034,United States,us
1063,restaurant,success,,yes,,"25, Lane Avenue, Westchester Square, The Bronx, Bronx County, City of New York, New York, 10461, United States",40.84095375,-73.84363874011396,25,Lane Avenue,Westchester Square,The Bronx,Bronx County,City of New York,New York,US-NY,10461,United States,us
1064,restaurant,failed,No response or invalid data,,,,,,72 EAST,I6I STREET,,,,,,,10451,,
1065,restaurant,success,,commercial,1290 Avenue of the Americas,"1290 Avenue of the Americas, 1290, 6th Avenue, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10019, United States",40.7604688,-73.97887349473689,1290,6th Avenue,Manhattan Community Board 5,Manhattan,New York County,City of New York,New York,US-NY,10019,United States,us
1066,restaurant,success,,fast_food,Just Salad,"Just Salad, 252, 7th Avenue, Park Slope, Brooklyn, Kings County, City of New York, New York, 11215, United States",40.6694841,-73.9796096,252,7th Avenue,Park Slope,Brooklyn,Kings County,City of New York,New York,US-NY,11215,United States,us
1067,restaurant,success,,yes,,"30, West 32nd Street, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10001, United States",40.74764785,-73.98713554066339,30,West 32nd Street,Manhattan Community Board 5,Manhattan,New York County,City of New York,New York,US-NY,10001,United States,us
1068,restaurant,success,,house,,"9, East 32nd Street, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10016, United States",40.7469329,-73.984704,9,East 32nd Street,Manhattan Community Board 5,Manhattan,New York County,City of New York,New York,US-NY,10016,United States,us
1069,restaurant,success,,yes,,"4405, 13th Avenue, Borough Park, Brooklyn, Kings County, City of New York, New York, 11219, United States",40.63750765,-73.98913015452493,4405,13th Avenue,Borough Park,Brooklyn,Kings County,City of New York,New York,US-NY,11219,United States,us
1070,restaurant,success,,house,,"68-18, Main Street, Queens, Queens County, City of New York, New York, 11367, United States",40.7324765,-73.8248008,68-18,Main Street,,Queens,Queens County,City of New York,New York,US-NY,11367,United States,us
1071,restaurant,success,,yes,,"494, East 95th Street, Brooklyn Community District 17, Brooklyn, Kings County, City of New York, New York, 11212, United States",40.655417799999995,-73.91701055000001,494,East 95th Street,Brooklyn Community District 17,Brooklyn,Kings County,City of New York,New York,US-NY,11212,United States,us
1072,restaurant,success,,house,,"47, West 30th Street, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10001, United States",40.7470924,-73.9889374,47,West 30th Street,Manhattan Community Board 5,Manhattan,New York County,City of New York,New York,US-NY,10001,United States,us
1073,restaurant,success,,house,,"94, Hester Street, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10002, United States",40.7163519,-73.9926743,94,Hester Street,Manhattan Community Board 3,Manhattan,New York County,City of New York,New York,US-NY,10002,United States,us
1074,restaurant,success,,apartments,,"518, East 5th Street, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10009, United States",40.72431885,-73.98354665,518,East 5th Street,Manhattan Community Board 3,Manhattan,New York County,City of New York,New York,US-NY,10009,United States,us
1075,restaurant,success,,yes,,"35-25, 77th Street, Jackson Heights, Queens, Queens County, City of New York, New York, 11372, United States",40.75050105,-73.88899047612995,35-25,77th Street,Jackson Heights,Queens,Queens County,City of New York,New York,US-NY,11372,United States,us
1076,restaurant,failed,No response or invalid data,,,,,,undefined,7680 EAST  116 STREET,,,,,,,10029,,
1077,restaurant,success,,restaurant,Pollos a la Brasa Mario,"Pollos a la Brasa Mario, 81-01, Roosevelt Avenue, Queens, Queens County, City of New York, New York, 11372, United States",40.7477522,-73.88475085476232,81-01,Roosevelt Avenue,,Queens,Queens County,City of New York,New York,US-NY,11372,United States,us
1078,restaurant,success,,yes,,"18, West 24th Street, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10010, United States",40.7426566,-73.99067469487488,18,West 24th Street,Manhattan Community Board 5,Manhattan,New York County,City of New York,New York,US-NY,10010,United States,us
1079,restaurant,success,,yes,,"38-10, 30th Avenue, Queens, Queens County, City of New York, New York, 11103, United States",40.76391485,-73.91558944992863,38-10,30th Avenue,,Queens,Queens County,City of New York,New York,US-NY,11103,United States,us
1080,restaurant,success,,yes,,"70, West 36th Street, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10018, United States",40.7505863,-73.98627970214153,70,West 36th Street,Manhattan Community Board 5,Manhattan,New York County,City of New York,New York,US-NY,10018,United States,us
1081,restaurant,success,,apartments,,"519, Broome Street, University Village, Manhattan, New York County, City of New York, New York, 10013, United States",40.723622500000005,-74.00391148328555,519,Broome Street,University Village,Manhattan,New York County,City of New York,New York,US-NY,10013,United States,us
1082,restaurant,success,,yes,,"2164, Frederick Douglass Boulevard, Manhattan Community Board 10, Manhattan, New York County, City of New York, New York, 10026, United States",40.80476805,-73.95478350349688,2164,Frederick Douglass Boulevard,Manhattan Community Board 10,Manhattan,New York County,City of New York,New York,US-NY,10026,United States,us
1083,restaurant,success,,yes,,"46-44, West 8th Street, University Village, Manhattan, New York County, City of New York, New York, 10011, United States",40.7329972,-73.99860527413793,46-44,West 8th Street,University Village,Manhattan,New York County,City of New York,New York,US-NY,10011,United States,us
1084,restaurant,success,,yes,,"172, Rivington Street, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10002, United States",40.719112800000005,-73.98452429924242,172,Rivington Street,Manhattan Community Board 3,Manhattan,New York County,City of New York,New York,US-NY,10002,United States,us
1085,restaurant,success,,yes,,"67-12, Fresh Pond Road, Ridgewood, Queens, Queens County, City of New York, New York, 11385, United States",40.7054525,-73.89668650280754,67-12,Fresh Pond Road,Ridgewood,Queens,Queens County,City of New York,New York,US-NY,11385,United States,us
1086,restaurant,success,,house,,"38, Nassau Road, Westmoreland, Queens, Queens County, Village of Great Neck, Town of North Hempstead, Nassau County, New York, 11021, United States",40.774247,-73.7364119613402,38,Nassau Road,,Queens,Queens County,,New York,US-NY,11021,United States,us
1087,restaurant,success,,car,United Chrystler Dodge Jeep Ram,"United Chrystler Dodge Jeep Ram, 8825, 5th Avenue, Fort Hamilton, Brooklyn, Kings County, City of New York, New York, 11209, United States",40.61952035,-74.0276358948949,8825,5th Avenue,Fort Hamilton,Brooklyn,Kings County,City of New York,New York,US-NY,11209,United States,us
1088,restaurant,success,,yes,,"67-12, Fresh Pond Road, Ridgewood, Queens, Queens County, City of New York, New York, 11385, United States",40.7054525,-73.89668650280754,67-12,Fresh Pond Road,Ridgewood,Queens,Queens County,City of New York,New York,US-NY,11385,United States,us
1089,restaurant,success,,yes,,"804, Westchester Avenue, Melrose, The Bronx, Bronx County, City of New York, New York, 10455, United States",40.818602350000006,-73.90310515668958,804,Westchester Avenue,Melrose,The Bronx,Bronx County,City of New York,New York,US-NY,10455,United States,us
1090,restaurant,success,,yes,,"29-04, Ditmars Boulevard, Steinway, Queens, Queens County, City of New York, New York, 11105, United States",40.77656275,-73.91170007051791,29-04,Ditmars Boulevard,Steinway,Queens,Queens County,City of New York,New York,US-NY,11105,United States,us
1091,restaurant,success,,yes,,"27-09, Astoria Boulevard, Astoria, Queens, Queens County, City of New York, New York, 11102, United States",40.77104855,-73.92088645178683,27-09,Astoria Boulevard,Astoria,Queens,Queens County,City of New York,New York,US-NY,11102,United States,us
1092,restaurant,success,,residential,47-05 Center Blvd,"47-05 Center Blvd, 47-05, Center Boulevard, Long Island City, Queens, Queens County, City of New York, New York, 11109, United States",40.745729850000004,-73.95625292423027,47-05,Center Boulevard,,Queens,Queens County,City of New York,New York,US-NY,11109,United States,us
1093,restaurant,success,,restaurant,Casa Azul,"Casa Azul, 369, 7th Avenue, Park Slope, Brooklyn, Kings County, City of New York, New York, 11215, United States",40.6655344,-73.9825148,369,7th Avenue,Park Slope,Brooklyn,Kings County,City of New York,New York,US-NY,11215,United States,us
1094,restaurant,success,,yes,,"452, West 145th Street, Manhattan Community Board 9, Manhattan, New York County, City of New York, New York, 10031, United States",40.82466385,-73.9468557,452,West 145th Street,Manhattan Community Board 9,Manhattan,New York County,City of New York,New York,US-NY,10031,United States,us
1095,restaurant,success,,house,,"754, 5th Avenue, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10019, United States",40.7635908,-73.973738,754,5th Avenue,Manhattan Community Board 5,Manhattan,New York County,City of New York,New York,US-NY,10019,United States,us
1096,restaurant,success,,yes,,"305, Nevins Street, Gowanus, Brooklyn, Kings County, City of New York, New York, 11215, United States",40.678884350000004,-73.98727390616054,305,Nevins Street,Gowanus,Brooklyn,Kings County,City of New York,New York,US-NY,11215,United States,us
1097,restaurant,success,,yes,,"1123, 1st Avenue, Roosevelt Island, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10065, United States",40.761314299999995,-73.96108643824323,1123,1st Avenue,Roosevelt Island,Manhattan,New York County,City of New York,New York,US-NY,10065,United States,us
1098,restaurant,success,,seafood,New Hong Fa,"New Hong Fa, 110, Eldridge Street, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10002, United States",40.7180824,-73.9918884,110,Eldridge Street,Manhattan Community Board 3,Manhattan,New York County,City of New York,New York,US-NY,10002,United States,us
1099,restaurant,success,,yes,,"3, West 36th Street, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10018, United States",40.750148100000004,-73.98414033120662,3,West 36th Street,Manhattan Community Board 5,Manhattan,New York County,City of New York,New York,US-NY,10018,United States,us
1100,restaurant,success,,house,,"59-01, 37th Avenue, Metropolitan Life Houses, Queens, Queens County, City of New York, New York, 11377, United States",40.749974,-73.903125,59-01,37th Avenue,,Queens,Queens County,City of New York,New York,US-NY,11377,United States,us
1101,restaurant,success,,yes,,"338, 7th Street, Park Slope, Brooklyn, Kings County, City of New York, New York, 11215, United States",40.6699901,-73.9849240178291,338,7th Street,Park Slope,Brooklyn,Kings County,City of New York,New York,US-NY,11215,United States,us
1102,restaurant,success,,house,,"338, Lafayette Street, University Village, Manhattan, New York County, City of New York, New York, 10012, United States",40.7260781,-73.9947218,338,Lafayette Street,University Village,Manhattan,New York County,City of New York,New York,US-NY,10012,United States,us
1103,restaurant,success,,house,,"139-02, 243rd Street, Queens, Queens County, City of New York, New York, 11422, United States",40.6650172,-73.7359627,139-02,243rd Street,,Queens,Queens County,City of New York,New York,US-NY,11422,United States,us
1104,restaurant,success,,house,,"139-02, 243rd Street, Queens, Queens County, City of New York, New York, 11422, United States",40.6650172,-73.7359627,139-02,243rd Street,,Queens,Queens County,City of New York,New York,US-NY,11422,United States,us
1105,restaurant,success,,residential,West 138th Street,"West 138th Street, Manhattan Community Board 10, Manhattan, New York County, City of New York, New York, 10030, United States",40.81721688367569,-73.94227848681349,,West 138th Street,Manhattan Community Board 10,Manhattan,New York County,City of New York,New York,US-NY,10030,United States,us
1106,restaurant,success,,house,,"4466, Baychester Avenue, Wakefield, The Bronx, Bronx County, City of New York, New York, 10466, United States",40.9014107,-73.8466999,4466,Baychester Avenue,Wakefield,The Bronx,Bronx County,City of New York,New York,US-NY,10466,United States,us
1107,restaurant,success,,house,,"216, Flatbush Avenue, Prospect Heights, Brooklyn, Kings County, City of New York, New York, 11217, United States",40.6811082,-73.9755212,216,Flatbush Avenue,Prospect Heights,Brooklyn,Kings County,City of New York,New York,US-NY,11217,United States,us
1108,restaurant,success,,yes,,"87, Baxter Street, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10013, United States",40.71671055,-73.99953642616482,87,Baxter Street,Manhattan Community Board 3,Manhattan,New York County,City of New York,New York,US-NY,10013,United States,us
1109,restaurant,success,,yes,,"40-23, 150th Street, Flushing, Queens, Queens County, City of New York, New York, 11354, United States",40.7630764,-73.81394270000001,40-23,150th Street,,Queens,Queens County,City of New York,New York,US-NY,11354,United States,us
1110,restaurant,success,,commercial,,"32, West 32nd Street, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10001, United States",40.74765085,-73.98723203443333,32,West 32nd Street,Manhattan Community Board 5,Manhattan,New York County,City of New York,New York,US-NY,10001,United States,us
